
knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 58, 5, 0.94807052282497994433185795060126111, 0.95107758620689630824074356496566907, 0.94836295130718772927735926714376546, 1481282062.3103449344635009765625, 85914359614, 87310746478
3, 58, 6, 0.96323766651246056635926606759312563, 0.98512508451656521923922582573140971, 0.97329838392011369663237019267398864, 1481282062.3103449344635009765625, 85914359614, 87310746478
3, 58, 7, 0.9391505184241935033639947505434975, 0.95954473743520329875877905578818172, 0.94803169658914776540825641859555617, 1481282062.3103449344635009765625, 85914359614, 87310746478
3, 58, 8, 0.98498804694291497430214121777680703, 0.89915060851926986718041234780685045, 0.93860271371686698760328226853744127, 1481282062.3103449344635009765625, 85914359614, 87310746478
3, 58, 9, 0.91997067126911247214593458920717239, 0.93548568852828462016901767128729261, 0.92609527376285238897679619185510091, 1481282062.3103449344635009765625, 85914359614, 87310746478

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 59, 0, 0.969843, 0.986914, 0.977625, 1454683711.1694915294647216796875, 85826338959, 87242259654
3, 59, 1, 0.93853463351776134082626867893850431, 0.9864208543958764563441832251555752, 0.96099615473758748240840077414759435, 1454683711.1694915294647216796875, 85826338959, 87242259654
3, 59, 2, 0.97985538997043919451357396610546857, 0.92948930984823252554605232944595627, 0.95275140852159712068214503233321011, 1454683711.1694915294647216796875, 85826338959, 87242259654
3, 59, 3, 0.95327792728747717809767436847323552, 0.94649385177799860713321322691626847, 0.94848139910493123316825858637457713, 1454683711.1694915294647216796875, 85826338959, 87242259654
3, 59, 4, 0.96881992910158365450712381061748601, 0.95152043868394819980949250748381019, 0.95916244424107932609047111327527091, 1454683711.1694915294647216796875, 85826338959, 87242259654
3, 59, 5, 0.94945520581113818092688916294719093, 0.95148305084745721238448368239914998, 0.94952510827743863419669878567219712, 1454683711.1694915294647216796875, 85826338959, 87242259654
3, 59, 6, 0.96394678745717687906591208957252093, 0.98504486540378843884013804199639708, 0.97352215809409947677721675063367002, 1454683711.1694915294647216796875, 85826338959, 87242259654
3, 59, 7, 0.93643337095874168429787687273346819, 0.96128281821203009904763803206151351, 0.94746640692379380244148023848538287, 1454683711.1694915294647216796875, 85826338959, 87242259654
3, 59, 8, 0.98299921663580669406456991055165417, 0.89811814556331004411049434565939009, 0.9367177557490237171933245008403901, 1454683711.1694915294647216796875, 85826338959, 87242259654
3, 59, 9, 0.92084130857219437249483462437638082, 0.93369890329012938945396626877482049, 0.92544158655286157255659418297000229, 1454683711.1694915294647216796875, 85826338959, 87242259654

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 60, 0, 0.971677, 0.986826, 0.978658, 1434194753.7000000476837158203125, 86051685222, 87488156794
3, 60, 1, 0.94104759447638608449437924718949944, 0.9863547758284597621880607221100945, 0.96218035094158294029398348357062787, 1434194753.7000000476837158203125, 86051685222, 87488156794
3, 60, 2, 0.97908898062148819185779302642913535, 0.92952069716775531649233244024799205, 0.95222381934905631073462473068502732, 1434194753.7000000476837158203125, 86051685222, 87488156794
3, 60, 3, 0.95638659557390159893230929810670204, 0.94473039215686260838822363439248875, 0.94891748303067202652272271734545939, 1434194753.7000000476837158203125, 86051685222, 87488156794
3, 60, 4, 0.96963655052664310396437485906062648, 0.95171568627450975341730554646346718, 0.95937466388367698133521344061591662, 1434194753.7000000476837158203125, 86051685222, 87488156794
3, 60, 5, 0.94990896358543397415274966988363303, 0.95256944444444391351112244592513889, 0.95021903980747135509687950616353191, 1434194753.7000000476837158203125, 86051685222, 87488156794
3, 60, 6, 0.96214310285517634646623719163471833, 0.98517156862745070000642044760752469, 0.97256859276783325096715770996524952, 1434194753.7000000476837158203125, 86051685222, 87488156794
3, 60, 7, 0.93925079242223163955571862970828079, 0.96045751633986875539505945198470727, 0.94852607906593888742463605012744665, 1434194753.7000000476837158203125, 86051685222, 87488156794
3, 60, 8, 0.98311566293183949571954372004256584, 0.90187499999999987121412914348184131, 0.93893624556652899304509674038854428, 1434194753.7000000476837158203125, 86051685222, 87488156794
3, 60, 9, 0.91958464379903981367192500329110771, 0.93743872549019602313791210690396838, 0.92651294285669549832817892820457928, 1434194753.7000000476837158203125, 86051685222, 87488156794

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 61, 0, 0.971176, 0.986861, 0.97833, 1411478171.8360655307769775390625, 86100168482, 87560444225
3, 61, 1, 0.94198679759508008313417803947231732, 0.98633879781420741306163790795835666, 0.96292493842105542078968483110656962, 1411478171.8360655307769775390625, 86100168482, 87560444225
3, 61, 2, 0.97818782531706938154769659377052449, 0.93035465552341090056387429285678081, 0.95226182507732848314674356515752152, 1411478171.8360655307769775390625, 86100168482, 87560444225
3, 61, 3, 0.95424093422240863215932904495275579, 0.94774590163934424591474225962883793, 0.94952135525985104091972743844962679, 1411478171.8360655307769775390625, 86100168482, 87560444225
3, 61, 4, 0.9672177067548329842949783596850466, 0.94931693989071008754621061598300003, 0.95691150434236604827020755692501552, 1411478171.8360655307769775390625, 86100168482, 87560444225
3, 61, 5, 0.95158481425357011040944144042441621, 0.95261514441842298772655794891761616, 0.95077587834111454423435816352139227, 1411478171.8360655307769775390625, 86100168482, 87560444225
3, 61, 6, 0.96315634392957594211992500277119689, 0.98499276759884279996981604199390858, 0.9733067636938913524957683875982184, 1411478171.8360655307769775390625, 86100168482, 87560444225
3, 61, 7, 0.93518936766538618421407136338530108, 0.95864138004928722835984444827772677, 0.94546549517619826730197019060142338, 1411478171.8360655307769775390625, 86100168482, 87560444225
3, 61, 8, 0.98260320521651278724561962008010596, 0.8954234972677589388112551205267664, 0.9349612905321433853345070019713603, 1411478171.8360655307769775390625, 86100168482, 87560444225
3, 61, 9, 0.91671134804223664005462524073664099, 0.9346070395371264272199596234713681, 0.92360167990303698726251013795263134, 1411478171.8360655307769775390625, 86100168482, 87560444225

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 62, 0, 0.970984, 0.986895, 0.978258, 1390322298.46774196624755859375, 86199982505, 87690089197
3, 62, 1, 0.9390866476754814451410879883042071, 0.98634830276196461262827597238356248, 0.96139618551982386485121878649806604, 1390322298.46774196624755859375, 86199982505, 87690089197
3, 62, 2, 0.97768665885863481612716441304655746, 0.93109582542694446782860495659406297, 0.95214672465965521919173397691338323, 1390322298.46774196624755859375, 86199982505, 87690089197
3, 62, 3, 0.95488514732435103571361878493917175, 0.94556451612903225090178693790221587, 0.94845174512599617067110102652804926, 1390322298.46774196624755859375, 86199982505, 87690089197
3, 62, 4, 0.97001822234270052014437624166021124, 0.95141129032258009434741552468040027, 0.95942312793906259216214493790175766, 1390322298.46774196624755859375, 86199982505, 87690089197
3, 62, 5, 0.94784219048924900352659506097552367, 0.95253456221198162801044873049249873, 0.94859156408144496008816304311039858, 1390322298.46774196624755859375, 86199982505, 87690089197
3, 62, 6, 0.96402114750823886257791173193254508, 0.98511622390891839806670304824365303, 0.97379453180434050185709793368005194, 1390322298.46774196624755859375, 86199982505, 87690089197
3, 62, 7, 0.93923129098838120665249107332783751, 0.95967741935483830140185546042630449, 0.94825376727079835337264057670836337, 1390322298.46774196624755859375, 86199982505, 87690089197
3, 62, 8, 0.98304818205197697089658959157532081, 0.90047043010752625402659532483085059, 0.93800382468548670900077013357076794, 1390322298.46774196624755859375, 86199982505, 87690089197
3, 62, 9, 0.92104437841916597662361709808465093, 0.93358633776091082268067111726850271, 0.9255707133771494676821589564497117, 1390322298.46774196624755859375, 86199982505, 87690089197

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 63, 0, 0.970426, 0.986905, 0.978105, 1374256979.7142856121063232421875, 86578189722, 88099918010
3, 63, 1, 0.94142529670568053656865004086284898, 0.98635750596534899070633173323585652, 0.96234416099214314943566250803996809, 1374256979.7142856121063232421875, 86578189722, 88099918010
3, 63, 2, 0.98009777985268164979260063773836009, 0.9292133520074696839685657323570922, 0.95252736340207455612016929080709815, 1374256979.7142856121063232421875, 86578189722, 88099918010
3, 63, 3, 0.95280608719721149313386376888956875, 0.94648692810457513147071040293667465, 0.94823811402292612626752088544890285, 1374256979.7142856121063232421875, 86578189722, 88099918010
3, 63, 4, 0.96911724128847820391996492617181502, 0.9535714285714278481975725298980251, 0.96028801032890520605889150829170831, 1374256979.7142856121063232421875, 86578189722, 88099918010
3, 63, 5, 0.94673061532305191612124417588347569, 0.94890400604686331309522984156501479, 0.94656548098092441190232193548581563, 1374256979.7142856121063232421875, 86578189722, 88099918010
3, 63, 6, 0.96443969400625728649600887365522794, 0.98597883597883584361198927581426688, 0.97430845356423234626674911851296201, 1374256979.7142856121063232421875, 86578189722, 88099918010
3, 63, 7, 0.93724458594353887708194861261290498, 0.96014239028944914355889750368078239, 0.94697506448513146803946938234730624, 1374256979.7142856121063232421875, 86578189722, 88099918010
3, 63, 8, 0.9850907029478458420967967867909465, 0.89993386243386197520521818660199642, 0.93848583402232077510518593044253066, 1374256979.7142856121063232421875, 86578189722, 88099918010
3, 63, 9, 0.92266690076840462975127366007654928, 0.935912698412698085270733372453833, 0.92707443364682307063162625127006322, 1374256979.7142856121063232421875, 86578189722, 88099918010

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 64, 0, 0.970198, 0.986849, 0.977742, 1341977854.859375, 85886582711, 87415889174
3, 64, 1, 0.93942501380037601865780061416444369, 0.98626429738562071403151776394224726, 0.96136841568826769677258425872423686, 1341977854.859375, 85886582711, 87415889174
3, 64, 2, 0.97866334033613422427322348084999248, 0.93031939338235303260660202795406803, 0.95236706026928674706510946634807624, 1341977854.859375, 85886582711, 87415889174
3, 64, 3, 0.95259614262371594683997955144150183, 0.94544270833333288184263665243634023, 0.94769032693659394084306768490932882, 1341977854.859375, 85886582711, 87415889174
3, 64, 4, 0.96818649334733875022607207938563079, 0.95078124999999968913755310495616868, 0.95805853486848879807524781426764093, 1341977854.859375, 85886582711, 87415889174
3, 64, 5, 0.94816868053311065267507729004137218, 0.94598214285714310456398834503488615, 0.94520201750913790395003388766781427, 1341977854.859375, 85886582711, 87415889174
3, 64, 6, 0.96368148273563791761375796340871602, 0.98496093749999968913755310495616868, 0.97339207832111485085846425135969184, 1341977854.859375, 85886582711, 87415889174
3, 64, 7, 0.93902772594783479043201168678933755, 0.95955882352941179735950072426931001, 0.94798071886620427495273588647251017, 1341977854.859375, 85886582711, 87415889174
3, 64, 8, 0.98437786172161156894588884824770503, 0.89784226190476157380970789745333605, 0.93752861283033672723519202918396331, 1341977854.859375, 85886582711, 87415889174
3, 64, 9, 0.91538133208327165935003222330124117, 0.93476562499999937827510620991233736, 0.92306520610127495984897905145771801, 1341977854.859375, 85886582711, 87415889174

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 65, 0, 0.97105, 0.985833, 0.977774, 1319662527.1846153736114501953125, 85778064267, 87335493075
3, 65, 1, 0.94040040712641281839268003750476055, 0.98614253393665129987510908904368989, 0.96179102378018710428619897356838919, 1319662527.1846153736114501953125, 85778064267, 87335493075
3, 65, 2, 0.97935987215398967453694467621971853, 0.93116515837104074648777896072715521, 0.95319742837589438444467759836697951, 1319662527.1846153736114501953125, 85778064267, 87335493075
3, 65, 3, 0.9544710606135945463179837133793626, 0.94673076923076870947681982215726748, 0.94938702494696081135572285347734578, 1319662527.1846153736114501953125, 85778064267, 87335493075
3, 65, 4, 0.97001301112160820405705408120411448, 0.95120879120879064938520741634420119, 0.95956781089257303651862685001106001, 1319662527.1846153736114501953125, 85778064267, 87335493075
3, 65, 5, 0.94540152155536738565189125438337214, 0.95147928994082842102386621263576671, 0.94734082343631376144088562796241604, 1319662527.1846153736114501953125, 85778064267, 87335493075
3, 65, 6, 0.96318088773971133331741611982579343, 0.98499999999999965361041631695115939, 0.97311154302958913220322756387759, 1319662527.1846153736114501953125, 85778064267, 87335493075
3, 65, 7, 0.9375893447797468693849509691062849, 0.96044871794871800041448750562267378, 0.9476715731758912353299706410325598, 1319662527.1846153736114501953125, 85778064267, 87335493075
3, 65, 8, 0.98469357565511383967304936959408224, 0.89794871794871766734758011807571165, 0.93753993324524609320747003948781639, 1319662527.1846153736114501953125, 85778064267, 87335493075
3, 65, 9, 0.92225025596244925019107085972791538, 0.93576923076923013145034246917930432, 0.92661663342534250631388204055838287, 1319662527.1846153736114501953125, 85778064267, 87335493075

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 66, 0, 0.970212, 0.986869, 0.977774, 1300314345.106060504913330078125, 85820746777, 87403176624
3, 66, 1, 0.94064890576113457942852846827008761, 0.98629679144385029587738245027139783, 0.96170720882930182948911124185542576, 1300314345.106060504913330078125, 85820746777, 87403176624
3, 66, 2, 0.9793591076679311058228449837770313, 0.93005050505050479436874866223661229, 0.9528288118342500556678942302823998, 1300314345.106060504913330078125, 85820746777, 87403176624
3, 66, 3, 0.95645039872981030271148483734577894, 0.94665404040403977603546081809327006, 0.94996401718312706297098202412598766, 1300314345.106060504913330078125, 85820746777, 87403176624
3, 66, 4, 0.96829846104578698451348373055225238, 0.94920634920634916475989939499413595, 0.95738390513001159209949264550232328, 1300314345.106060504913330078125, 85820746777, 87403176624
3, 66, 5, 0.94972388722388734194623793882783502, 0.95246420246420238076012765304767527, 0.94957145460643699319547295090160333, 1300314345.106060504913330078125, 85820746777, 87403176624
3, 66, 6, 0.9637019706872648194817543298995588, 0.98510101010100992180440471202018671, 0.97333308282327701821401433335267939, 1300314345.106060504913330078125, 85820746777, 87403176624
3, 66, 7, 0.93857643402922019681966503412695602, 0.95959595959595922476381701926584356, 0.94757507068307667008610906123067252, 1300314345.106060504913330078125, 85820746777, 87403176624
3, 66, 8, 0.98352758352758340443244833295466378, 0.89949494949494945839063575476757251, 0.93819287566413933632247790228575468, 1300314345.106060504913330078125, 85820746777, 87403176624
3, 66, 9, 0.91877263531675279484289831088972278, 0.93453282828282768779359912514337339, 0.9243821114059059818046648615563754, 1300314345.106060504913330078125, 85820746777, 87403176624

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 67, 0, 0.970843, 0.986923, 0.97827, 1283237981.7164180278778076171875, 85976944775, 87588986468
3, 67, 1, 0.94056674646815985330050580159877427, 0.98628182616330106746715955523541197, 0.96196628185376731323685817187651992, 1283237981.7164180278778076171875, 85976944775, 87588986468
3, 67, 2, 0.97787488703862723848914129121112637, 0.92991293532338270555470671752118506, 0.95196944360608792834455016418360174, 1283237981.7164180278778076171875, 85976944775, 87588986468
3, 67, 3, 0.95309451181927029583818011815310456, 0.94452736318407914950512349605560303, 0.94732915814486529093585431837709621, 1283237981.7164180278778076171875, 85976944775, 87588986468
3, 67, 4, 0.96759170373086056393674425635254011, 0.95031982942430703875658082324662246, 0.9578394993763227338590127146744635, 1283237981.7164180278778076171875, 85976944775, 87588986468
3, 67, 5, 0.94736550762670135306109386874595657, 0.94923732983434383481124996251310222, 0.94702600843619832993169893597951159, 1283237981.7164180278778076171875, 85976944775, 87588986468
3, 67, 6, 0.96271426481040189848670252104056999, 0.98407960199004962387192563255666755, 0.97237958431697779637659095897106454, 1283237981.7164180278778076171875, 85976944775, 87588986468
3, 67, 7, 0.93741211200374341405705536089953966, 0.95945273631840755079736027255421504, 0.94699902423739057422125142693403177, 1283237981.7164180278778076171875, 85976944775, 87588986468
3, 67, 8, 0.98420944726914860734012790999258868, 0.89971570717839366437829085043631494, 0.93797567039321694259967898688046262, 1283237981.7164180278778076171875, 85976944775, 87588986468
3, 67, 9, 0.91949413630539700292843008355703205, 0.93390191897654539765483150404179469, 0.92464607639523965776362501856056042, 1283237981.7164180278778076171875, 85976944775, 87588986468

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 68, 0, 0.970106, 0.987045, 0.977723, 1263586427.2058823108673095703125, 85923877050, 87560525496
3, 68, 1, 0.94007744996863495945405020393081941, 0.98540224913494800507152149293688126, 0.96137394265393982806244821404106915, 1263586427.2058823108673095703125, 85923877050, 87560525496
3, 68, 2, 0.97911311583456916984857798524899408, 0.93186274509803834753540741075994447, 0.95364615440619004971267713699489832, 1263586427.2058823108673095703125, 85923877050, 87560525496
3, 68, 3, 0.95419877882088732778953499291674234, 0.94537815126050361858034420947660692, 0.94846865348850384336287788755726069, 1263586427.2058823108673095703125, 85923877050, 87560525496
3, 68, 4, 0.96909138655462168099319342218223028, 0.94943977591036432528426303179003298, 0.95799101238282013959235428046667948, 1263586427.2058823108673095703125, 85923877050, 87560525496
3, 68, 5, 0.94906943546649391585390276304678991, 0.9503070458952803667429520828591194, 0.948473769112713971374262200697558, 1263586427.2058823108673095703125, 85923877050, 87560525496
3, 68, 6, 0.96375844455429227064513497680309229, 0.98599439775910369121447729412466288, 0.97380027185591400140651785477530211, 1263586427.2058823108673095703125, 85923877050, 87560525496
3, 68, 7, 0.93966503267973844337745958910090849, 0.96158088235294059131774702109396458, 0.9494085553912817720956240918894764, 1263586427.2058823108673095703125, 85923877050, 87560525496
3, 68, 8, 0.98605634561516908309641848973114975, 0.89996767937944444071263205842114985, 0.93913208966873262806274169633979909, 1263586427.2058823108673095703125, 85923877050, 87560525496
3, 68, 9, 0.91995020322966014614252117098658346, 0.93683473389355731431038520895526744, 0.92632185927803911695832539408002049, 1263586427.2058823108673095703125, 85923877050, 87560525496

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 69, 0, 0.970753, 0.986749, 0.978017, 1246159041.53623199462890625, 85984973866, 87644898472
3, 69, 1, 0.93977748612793632343453964494983666, 0.98623188405797101996341780250077136, 0.96142008049590721441290952498093247, 1246159041.53623199462890625, 85984973866, 87644898472
3, 69, 2, 0.97918602781134722601308340017567389, 0.93121980676328475201586343246162869, 0.95281958225446128363245179571094923, 1246159041.53623199462890625, 85984973866, 87644898472
3, 69, 3, 0.95275857277136022371877288605901413, 0.94637681159420283805161488999146968, 0.94774735740502846770283440491766669, 1246159041.53623199462890625, 85984973866, 87644898472
3, 69, 4, 0.97032701597919002178826985982595943, 0.9514147688060733409898261925263796, 0.96001714242593783055212952604051679, 1246159041.53623199462890625, 85984973866, 87644898472
3, 69, 5, 0.95063438976482428355296860900125466, 0.94911610129001378055590976146049798, 0.94833262670039875086303027273970656, 1246159041.53623199462890625, 85984973866, 87644898472
3, 69, 6, 0.9632723769552410386651786211587023, 0.98481711525189796763157801251509227, 0.97322468292688824043068507307907566, 1246159041.53623199462890625, 85984973866, 87644898472
3, 69, 7, 0.93927455039986984530742120114155114, 0.95966183574879149187353277739020996, 0.94811849096863809460700167619506828, 1246159041.53623199462890625, 85984973866, 87644898472
3, 69, 8, 0.98478960652873681613783674038131721, 0.8996655518394645056901026691775769, 0.93808197853870634030926112245651893, 1246159041.53623199462890625, 85984973866, 87644898472
3, 69, 9, 0.91849102517261049793972915722406469, 0.93692201518288487083196969251730479, 0.92591504798304613554904562988667749, 1246159041.53623199462890625, 85984973866, 87644898472
